PUB_FORM_PROPERTY
pk_form_property,label
1001ZZ1LCP000000ZT3J,自定义项6
1001ZZ1LCP000000ZT3K,自定义项7
1001ZZ1LCP000000ZT3L,自定义项8
1001ZZ1LCP000000ZT3M,自定义项9
1001ZZ1LCP000000ZT3N,自定义项10
1001ZZ1LCP000000ZT3O,自定义项11
1001ZZ1LCP000000ZT3P,自定义项12
1001ZZ1LCP000000ZT3Q,自定义项13
1001ZZ1LCP000000ZT3R,自定义项14
1001ZZ1LCP000000ZT3S,自定义项15
1001ZZ1LCP000000ZT3T,自定义项16
1001ZZ1LCP000000ZT3U,自定义项17
1001ZZ1LCP000000ZT3V,自定义项18
1001ZZ1LCP000000ZT3W,自定义项19
1001ZZ1LCP000000ZT3X,自定义项20
1001ZZ1LCP000000ZT3Y,计划收款行ID
1001ZZ1LCP000000ZT3Z,实际收款行ID
1001ZZ1LCP000000ZT40,相对方编码
1001ZZ1LCP000000ZT41,相对方名称
1001ZZ1LCP000000ZT42,实际收款时间
1001ZZ1LCP000000ZT43,实际收款金额
1001ZZ1LCP000000ZT44,实际收款币种
1001ZZ1LCP000000ZT45,实际收款按合同币种折算金额
1001ZZ1LCP000000ZT46,实际收款折算比率
1001ZZ1LCP000000ZT47,实际收款节点描述
1001ZZ1LCP000000ZT48,自定义项1
1001ZZ1LCP000000ZT49,自定义项2
1001ZZ1LCP000000ZT4A,自定义项3
1001ZZ1LCP000000ZT4B,自定义项4
1001ZZ1LCP000000ZT4C,自定义项5
1001ZZ1LCP000000ZT4D,自定义项6
1001ZZ1LCP000000ZT4E,自定义项7
1001ZZ1LCP000000ZT4F,自定义项8
1001ZZ1LCP000000ZT4G,自定义项9
1001ZZ1LCP000000ZT4H,自定义项10
1001ZZ1LCP000000ZT4I,自定义项11
1001ZZ1LCP000000ZT4J,自定义项12
1001ZZ1LCP000000ZT4K,自定义项13
1001ZZ1LCP000000ZT4L,自定义项14
1001ZZ1LCP000000ZT4M,自定义项15
1001ZZ1LCP000000ZT4N,自定义项16
1001ZZ1LCP000000ZT4O,自定义项17
1001ZZ1LCP000000ZT4P,自定义项18
1001ZZ1LCP000000ZT4Q,自定义项19
1001ZZ1LCP000000ZT4R,自定义项20
1001ZZ1LCP000000ZT4S,主键
1001ZZ1LCP000000ZT4T,合同编码
