PUB_FORM_PROPERTY
pk_form_property,label
1001AA1LCP000001OVU8,自定义项2
1001AA1LCP000001OVU9,自定义项3
1001AA1LCP000001OVUA,自定义项4
1001AA1LCP000001OVUB,自定义项5
1001AA1LCP000001OVUC,自定义项6
1001AA1LCP000001OVUD,自定义项7
1001AA1LCP000001OVUE,自定义项8
1001AA1LCP000001OVUF,自定义项9
1001AA1LCP000001OVUG,自定义项10
1001AA1LCP000001OVUH,自定义项11
1001AA1LCP000001OVUI,自定义项12
1001AA1LCP000001OVUJ,自定义项13
1001AA1LCP000001OVUK,自定义项14
1001AA1LCP000001OVUL,自定义项15
1001AA1LCP000001OVUM,自定义项16
1001AA1LCP000001OVUN,自定义项17
1001AA1LCP000001OVUO,自定义项18
1001AA1LCP000001OVUP,自定义项19
1001AA1LCP000001OVUQ,自定义项20
1001AA1LCP000001OVUR,自定义项21
1001AA1LCP000001OVUS,自定义项22
1001AA1LCP000001OVUT,自定义项23
1001AA1LCP000001OVUU,自定义项24
1001AA1LCP000001OVUV,自定义项25
1001AA1LCP000001OVUW,自定义项26
1001AA1LCP000001OVUX,自定义项27
1001AA1LCP000001OVUY,自定义项28
1001AA1LCP000001OVUZ,自定义项29
1001AA1LCP000001OVV0,自定义项30
1001AA1LCP000001OVV1,自定义项6
1001AA1LCP000001OVV2,自定义项7
1001AA1LCP000001OVV3,自定义项8
1001AA1LCP000001OVV4,自定义项9
1001AA1LCP000001OVV5,自定义项10
1001AA1LCP000001OVV6,自定义项11
1001AA1LCP000001OVV7,自定义项12
1001AA1LCP000001OVV8,自定义项13
1001AA1LCP000001OVV9,自定义项14
1001AA1LCP000001OVVA,自定义项15
1001AA1LCP000001OVVB,自定义项16
1001AA1LCP000001OVVC,自定义项17
1001AA1LCP000001OVVD,自定义项18
1001AA1LCP000001OVVE,自定义项19
1001AA1LCP000001OVVF,自定义项20
1001AA1LCP000001OVVG,自定义项21
1001AA1LCP000001OVVH,自定义项22
1001AA1LCP000001OVVI,自定义项23
1001AA1LCP000001OVVJ,自定义项24
1001AA1LCP000001OVVK,自定义项25
1001AA1LCP000001OVVL,自定义项26
1001AA1LCP000001OVVM,自定义项27
1001AA1LCP000001OVVN,自定义项28
1001AA1LCP000001OVVO,自定义项29
1001AA1LCP000001OVVP,自定义项30
1001AA1LCP000001OVVQ,主键
1001AA1LCP000001OVVR,合同编码
1001AA1LCP000001OVVS,相对方编码
1001AA1LCP000001OVVT,相对方名称
1001AA1LCP000001OVVU,预计收款日期
1001AA1LCP000001OVVV,预计收款金额
1001AA1LCP000001OVVW,预计收款币种
1001AA1LCP000001OVVX,预计收款按合同币种折算金额
1001AA1LCP000001OVVY,预计收款折算比率
1001AA1LCP000001OVVZ,预计收款节点描述
1001AA1LCP000001OVW0,自定义项1
1001AA1LCP000001OVW1,自定义项2
1001AA1LCP000001OVW2,自定义项3
1001AA1LCP000001OVW3,自定义项4
1001AA1LCP000001OVW4,自定义项5
1001AA1LCP000001OVW5,自定义项6
1001AA1LCP000001OVW6,自定义项7
1001AA1LCP000001OVW7,自定义项8
1001AA1LCP000001OVW8,自定义项9
1001AA1LCP000001OVW9,自定义项10
1001AA1LCP000001OVWA,自定义项11
1001AA1LCP000001OVWB,自定义项12
1001AA1LCP000001OVWC,自定义项13
1001AA1LCP000001OVWD,自定义项14
1001AA1LCP000001OVWE,自定义项15
1001AA1LCP000001OVWF,自定义项16
1001AA1LCP000001OVWG,自定义项17
1001AA1LCP000001OVWH,自定义项18
1001AA1LCP000001OVWI,自定义项19
1001AA1LCP000001OVWJ,自定义项20
1001AA1LCP000001OVWK,自定义项21
1001AA1LCP000001OVWL,自定义项22
1001AA1LCP000001OVWM,自定义项23
1001AA1LCP000001OVWN,自定义项24
1001AA1LCP000001OVWO,自定义项25
1001AA1LCP000001OVWP,自定义项26
1001AA1LCP000001OVWQ,自定义项27
1001AA1LCP000001OVWR,自定义项28
1001AA1LCP000001OVWS,自定义项29
1001AA1LCP000001OVWT,自定义项30
1001AA1LCP000001OVWU,主键
1001AA1LCP000001OVWV,合同编码
1001AA1LCP000001OVWW,相对方编码
1001AA1LCP000001OVWX,相对方名称
1001AA1LCP000001OVWY,预计收款日期
1001AA1LCP000001OVWZ,预计收款金额
1001AA1LCP000001OVX0,预计收款币种
1001AA1LCP000001OVX1,预计收款按合同币种折算金额
1001AA1LCP000001OVX2,预计收款折算比率
1001AA1LCP000001OVX3,预计收款节点描述
1001AA1LCP000001OVX4,自定义项1
1001AA1LCP000001OVX5,自定义项2
1001AA1LCP000001OVX6,自定义项3
1001AA1LCP000001OVX7,自定义项4
1001AA1LCP000001OVX8,自定义项5
